SUBJECT,CONFIGURATION,SEED,ALGORITHM,PROBE_ENABLED,COVERAGE,COVERED_BRANCHES,TOTAL_BRANCHES,BRANCH_COVERAGE,COVERED_LINES,TOTAL_LINES,LINE_COVERAGE,COVERED_FUNCTIONS,TOTAL_FUNCTIONS,FUNCTION_COVERAGE,COVERED_PROBES,TOTAL_PROBES,PROBE_COVERAGE,SEARCH_TIME,ITERATIONS,ID
POWToken.sol,,890,DynaMOSA,true,0.32,6,26,0.23076923076923078,49,209,0.23444976076555024,28,63,0.4444444444444444,20,86,0.23255813953488372,1693.104999780655,14,162,214
DMONDETHRewards.sol,,508,DynaMOSA,true,0.631578947368421,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,19,34,0.5588235294117647,1701.1570000648499,16,177,214
MisesLegacyPool.sol,,328,DynaMOSA,true,0.7037037037037037,3,10,0.3,20,44,0.45454545454545453,10,11,0.9090909090909091,6,6,1,1711.0720000267029,18,204,214
RIT.sol,,308,DynaMOSA,true,0.6415094339622641,0,2,0,41,66,0.6212121212121212,20,29,0.6896551724137931,14,22,0.6363636363636364,1715.6630001068115,18,203,214
afiController.sol,,250,DynaMOSA,true,0.4,0,10,0,43,102,0.4215686274509804,22,34,0.6470588235294118,33,56,0.5892857142857143,1745.9210000038147,41,461,214
WolfStakingRewards.sol,,9,DynaMOSA,true,0.45652173913043476,5,14,0.35714285714285715,46,98,0.46938775510204084,24,38,0.631578947368421,18,40,0.45,1693.4100000858307,15,170,214
Core_Fi_V3.sol,,415,DynaMOSA,true,0.8333333333333334,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,1736.9320001602173,16,182,214
MIMOToken.sol,,30,DynaMOSA,false,0.9166666666666666,1,2,0.5,25,43,0.5813953488372093,10,10,1,10,12,0.8333333333333334,1704.9769999980927,14,159,75
REXUNIFINANCE.sol,,570,DynaMOSA,false,0.8461538461538461,1,2,0.5,42,58,0.7241379310344828,10,11,0.9090909090909091,40,52,0.7692307692307693,1716.6029999256134,21,231,75
WheatFarm.sol,,531,DynaMOSA,false,0.2222222222222222,7,26,0.2692307692307692,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,1726.5520000457764,30,335,75
BirdOracle.sol,,985,DynaMOSA,false,0.6923076923076923,15,28,0.5357142857142857,44,66,0.6666666666666666,9,9,1,0,2,0,1740.4270000457764,22,244,75
Final.sol,,95,DynaMOSA,false,0.19047619047619047,5,26,0.19230769230769232,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,1684.7170000076294,14,156,75
QuickToken.sol,,25,DynaMOSA,false,0.6451612903225806,3,8,0.375,49,76,0.6447368421052632,16,23,0.6956521739130435,23,34,0.6764705882352942,1749.3850002288818,18,202,75
LpStaking.sol,,12,DynaMOSA,false,0.3333333333333333,2,24,0.08333333333333333,39,139,0.2805755395683453,22,48,0.4583333333333333,12,42,0.2857142857142857,1700.7610001564026,16,181,75
UNIWHALE_ERC20.sol,,32,DynaMOSA,false,0.5,0,6,0,17,41,0.4146341463414634,7,8,0.875,2,8,0.25,1702.920000076294,24,273,75
Liquidity_v8.sol,,19,DynaMOSA,false,0.4117647058823529,2,18,0.1111111111111111,34,126,0.2698412698412698,18,33,0.5454545454545454,14,48,0.2916666666666667,1711.569000005722,13,151,75
PlasmaswapPair.sol,,347,DynaMOSA,false,0.21052631578947367,0,23,0,20,99,0.20202020202020202,8,14,0.5714285714285714,5,22,0.22727272727272727,1708.7590000629425,20,226,75
DmmControllerV2.sol,,995,DynaMOSA,true,0.18061674008810572,0,14,0,62,258,0.24031007751937986,28,111,0.25225225225225223,14,102,0.13725490196078433,1547.6949999332428,6,66,6
DatrixoEquityToken.sol,,816,DynaMOSA,true,0.045454545454545456,0,22,0,4,62,0.06451612903225806,2,16,0.125,1,28,0.03571428571428571,1763.0709998607635,21,234,6
vnxManager.sol,,331,DynaMOSA,true,0.6458333333333334,0,2,0,30,43,0.6976744186046512,19,20,0.95,14,26,0.5384615384615384,1743.4939999580383,28,308,6
BlueICE.sol,,141,DynaMOSA,true,0.6,7,14,0.5,67,117,0.5726495726495726,31,43,0.7209302325581395,20,38,0.5263157894736842,1714.5529999732971,15,169,6
LIBERAPAY.sol,,418,DynaMOSA,true,0.6239316239316239,5,28,0.17857142857142858,83,141,0.5886524822695035,34,39,0.8717948717948718,40,50,0.8,1690.7579998970032,14,161,6
SALESCONTRACT.sol,,12,DynaMOSA,true,0.25,0,8,0,14,57,0.24561403508771928,8,8,1,2,24,0.08333333333333333,1700.1180000305176,19,210,6
DJCoin.sol,,341,DynaMOSA,true,0.711864406779661,3,6,0.5,69,91,0.7582417582417582,22,25,0.88,18,28,0.6428571428571429,1686.9449999332428,15,167,6
StakingDextoken.sol,,425,DynaMOSA,true,0.6896551724137931,4,10,0.4,53,93,0.5698924731182796,25,27,0.9259259259259259,37,50,0.74,1710.1500000953674,17,188,6
SLTDStaking.sol,,196,DynaMOSA,true,0.5161290322580645,4,12,0.3333333333333333,47,100,0.47,29,47,0.6170212765957447,16,34,0.47058823529411764,1717.6070001125336,18,200,6
TimeMiner.sol,,988,DynaMOSA,false,0.92,4,6,0.6666666666666666,76,90,0.8444444444444444,19,19,1,16,18,0.8888888888888888,1670.3029999732971,17,195,117
CourtFarming_HTStake.sol,,589,DynaMOSA,false,0.6153846153846154,12,32,0.375,73,109,0.6697247706422018,20,20,1,4,4,1,1712.954999923706,15,175,117
UFragments.sol,,772,DynaMOSA,false,0.3968253968253968,5,28,0.17857142857142858,42,136,0.3088235294117647,20,35,0.5714285714285714,5,34,0.14705882352941177,1738.1820001602173,40,444,117
MoshiachCoinStaking.sol,,201,DynaMOSA,false,0.4,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,7,22,0.3181818181818182,1718.0739998817444,22,248,117
FreakCoin.sol,,366,DynaMOSA,false,0.9565217391304348,6,10,0.6,56,74,0.7567567567567568,13,13,1,9,10,0.9,1755.4400000572205,13,153,117
Rootkit_finance.sol,,489,DynaMOSA,false,0.9166666666666666,3,4,0.75,16,22,0.7272727272727273,7,8,0.875,0,0,0,1743.449000120163,18,204,117
BancorV2_ZapIn_General_V1_1.sol,,872,DynaMOSA,false,0.3508771929824561,1,18,0.05555555555555555,30,118,0.2542372881355932,19,39,0.48717948717948717,8,42,0.19047619047619047,1704.5770001411438,13,145,117
Straight_Fire_Finance.sol,,613,DynaMOSA,false,0.8333333333333334,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,1721.944000005722,18,207,117
MetaCoin.sol,,802,DynaMOSA,false,0.7,5,8,0.625,6,9,0.6666666666666666,2,2,1,0,0,0,1712.0999999046326,12,139,117
GAZ_ERC20.sol,,9,DynaMOSA,false,0.6923076923076923,2,2,1,15,26,0.5769230769230769,7,11,0.6363636363636364,7,22,0.3181818181818182,1701.694000005722,16,177,117
LUP.sol,,822,DynaMOSA,true,0.575,2,12,0.16666666666666666,28,49,0.5714285714285714,15,18,0.8333333333333334,6,10,0.6,1688.3890001773834,13,149,160
MARVELCOIN.sol,,620,DynaMOSA,true,0.7916666666666666,1,2,0.5,28,37,0.7567567567567568,8,8,1,12,14,0.8571428571428571,1732.7249999046326,20,226,160
BACMARSLPTOKENPool.sol,,960,DynaMOSA,true,0.5384615384615384,4,12,0.3333333333333333,49,94,0.5212765957446809,24,36,0.6666666666666666,16,30,0.5333333333333333,1712.9570000171661,17,193,160
NAL.sol,,989,DynaMOSA,true,0.7338129496402878,5,18,0.2777777777777778,103,150,0.6866666666666666,55,65,0.8461538461538461,43,56,0.7678571428571429,1687.800999879837,12,140,160
Cryptoz.sol,,32,DynaMOSA,true,0.2698412698412698,2,18,0.1111111111111111,38,155,0.24516129032258063,18,34,0.5294117647058824,20,74,0.2702702702702703,1631.5540001392365,8,89,160
AavePoolReward.sol,,198,DynaMOSA,true,0.7142857142857143,5,10,0.5,27,44,0.6136363636363636,11,12,0.9166666666666666,6,6,1,1720.1369998455048,15,167,160
Weedburn.sol,,342,DynaMOSA,true,0.6578947368421053,2,10,0.2,61,88,0.6931818181818182,24,26,0.9230769230769231,30,40,0.75,1735.1730000972748,23,260,160
PACT.sol,,193,DynaMOSA,true,0.46153846153846156,0,0,0,23,72,0.3194444444444444,17,20,0.85,7,32,0.21875,1709.2639999389648,17,189,160
GFC.sol,,3,DynaMOSA,true,0.75,1,2,0.5,27,37,0.7297297297297297,8,8,1,10,14,0.7142857142857143,1712.0380001068115,16,178,160
NasiLiquidityPoolFactory.sol,,359,DynaMOSA,false,0.038461538461538464,0,50,0,20,320,0.0625,6,106,0.05660377358490566,5,88,0.056818181818181816,1650.3469998836517,9,100,91
EdenCoin.sol,,580,DynaMOSA,false,0.9,1,2,0.5,26,33,0.7878787878787878,8,8,1,11,14,0.7857142857142857,1698.7459998130798,15,168,91
HTDD_contract.sol,,231,DynaMOSA,false,1,0,0,0,20,26,0.7692307692307693,5,5,1,13,16,0.8125,0,0,10,91
Cover_ZapIn_General_V1.sol,,544,DynaMOSA,false,0.41379310344827586,2,16,0.125,39,129,0.3023255813953488,22,42,0.5238095238095238,13,44,0.29545454545454547,1699.8420000076294,13,145,91
Dynamic.sol,,996,DynaMOSA,false,0.75,1,2,0.5,3,4,0.75,2,2,1,0,0,0,1771.5190000534058,18,207,91
AntiBaseProtocol.sol,,698,DynaMOSA,false,0.84,3,8,0.375,85,98,0.8673469387755102,39,42,0.9285714285714286,24,26,0.9230769230769231,1721.3949999809265,14,160,91
SSTRewards.sol,,37,DynaMOSA,false,0.7727272727272727,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,1711.2160000801086,19,215,91
FrogDAO.sol,,508,DynaMOSA,false,1,0,0,0,20,25,0.8,10,10,1,4,4,1,0,0,10,91
Controller.sol,,798,DynaMOSA,true,0.5901639344262295,0,8,0,38,70,0.5428571428571428,19,19,1,32,34,0.9411764705882353,1708.957999944687,16,183,184
Dipex.sol,,154,DynaMOSA,true,0.40476190476190477,5,22,0.22727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,1713.4279999732971,21,231,184
Voting.sol,,160,DynaMOSA,true,0.10212765957446808,0,30,0,23,250,0.092,21,111,0.1891891891891892,5,94,0.05319148936170213,1677.0490000247955,12,140,184
INS.sol,,575,DynaMOSA,true,0.875,1,2,0.5,31,37,0.8378378378378378,8,8,1,13,14,0.9285714285714286,1728.707999944687,19,219,184
BAE.sol,,842,DynaMOSA,true,0.28,0,6,0,9,50,0.18,5,8,0.625,12,36,0.3333333333333333,1676.5810000896454,10,118,184
CryptoGhost.sol,,937,DynaMOSA,true,0.7903225806451613,35,40,0.875,62,77,0.8051948051948052,10,10,1,5,12,0.4166666666666667,1536.4779999256134,6,67,184
BTCParamV2.sol,,127,DynaMOSA,true,0.2619047619047619,0,12,0,16,56,0.2857142857142857,5,16,0.3125,6,14,0.42857142857142855,1738.361999988556,23,262,184
GUMARewards.sol,,863,DynaMOSA,true,0.5465116279069767,4,12,0.3333333333333333,51,91,0.5604395604395604,30,44,0.6818181818181818,14,30,0.4666666666666667,1719.1170001029968,17,194,184
CryptoSecureBankToken.sol,,64,DynaMOSA,true,0.7411764705882353,12,26,0.46153846153846156,75,104,0.7211538461538461,32,33,0.9696969696969697,21,26,0.8076923076923077,1705.542000055313,13,147,184
YieldFarmLP2.sol,,572,DynaMOSA,true,0.30952380952380953,1,20,0.05,19,54,0.35185185185185186,12,14,0.8571428571428571,0,8,0,1720.8719999790192,22,247,184
XenoFelix.sol,,884,DynaMOSA,false,0.7283950617283951,5,18,0.2777777777777778,100,151,0.6622516556291391,54,63,0.8571428571428571,45,60,0.75,1712.6219999790192,14,156,1
TetherToken.sol,,401,DynaMOSA,false,0.782608695652174,6,12,0.5,37,51,0.7254901960784313,11,11,1,24,30,0.8,1708.8949999809265,15,169,1
FairStockEquity.sol,,896,DynaMOSA,false,0.7352941176470589,1,6,0.16666666666666666,56,120,0.4666666666666667,24,28,0.8571428571428571,26,48,0.5416666666666666,1674.4660000801086,11,126,1
Rexona.sol,,772,DynaMOSA,false,0.43333333333333335,6,22,0.2727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,1710.462000131607,17,187,1
GreenMarkTrust.sol,,282,DynaMOSA,false,1,1,2,0.5,27,37,0.7297297297297297,8,8,1,10,14,0.7142857142857143,83.33999991416931,1,21,1
Fomp.sol,,49,DynaMOSA,false,0.6976744186046512,8,24,0.3333333333333333,59,92,0.6413043478260869,19,19,1,14,20,0.7,1742.5670001506805,21,232,1
KPLAY.sol,,40,DynaMOSA,false,0.7413793103448276,2,12,0.16666666666666666,93,124,0.75,41,46,0.8913043478260869,41,50,0.82,1716.9110000133514,16,182,1
GardenContractV2.sol,,884,DynaMOSA,false,0.2872340425531915,7,62,0.11290322580645161,41,197,0.20812182741116753,20,32,0.625,0,22,0,1712.308000087738,12,139,1
OnXFinance.sol,,658,DynaMOSA,false,0.20634920634920634,6,26,0.23076923076923078,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,1700.0820000171661,14,161,1
Dynamic.sol,,780,DynaMOSA,true,0.75,1,2,0.5,3,4,0.75,2,2,1,0,0,0,1769.9779999256134,18,206,72
AntiBaseProtocol.sol,,303,DynaMOSA,true,0.7763157894736842,3,8,0.375,80,98,0.8163265306122449,36,42,0.8571428571428571,24,26,0.9230769230769231,1723.8940000534058,14,159,72
HTDD_contract.sol,,167,DynaMOSA,true,0.7142857142857143,0,0,0,20,26,0.7692307692307693,5,5,1,13,16,0.8125,1701.9389998912811,20,230,72
EdenCoin.sol,,958,DynaMOSA,true,0.75,1,2,0.5,26,33,0.7878787878787878,8,8,1,11,14,0.7857142857142857,1690.0199999809265,16,182,72
Cover_ZapIn_General_V1.sol,,871,DynaMOSA,true,0.30392156862745096,2,16,0.125,39,129,0.3023255813953488,22,42,0.5238095238095238,13,44,0.29545454545454547,1690.4409999847412,12,142,72
FrogDAO.sol,,224,DynaMOSA,true,0.8421052631578947,0,0,0,21,25,0.84,10,10,1,4,4,1,1705.1660001277924,17,195,72
SSTRewards.sol,,185,DynaMOSA,true,0.75,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,1705.518000125885,18,206,72
NasiLiquidityPoolFactory.sol,,236,DynaMOSA,true,0.10245901639344263,1,50,0.02,41,320,0.128125,15,106,0.14150943396226415,10,88,0.11363636363636363,1622.6970000267029,8,95,72
CourtFarming_RoomLPStake.sol,,989,DynaMOSA,false,0.6153846153846154,12,32,0.375,73,108,0.6759259259259259,20,20,1,4,4,1,1695.2949998378754,14,160,189
Revive.sol,,623,DynaMOSA,false,0.7333333333333333,9,22,0.4090909090909091,74,109,0.6788990825688074,33,38,0.868421052631579,26,36,0.7222222222222222,1693.0299999713898,16,181,189
Token50X100.sol,,898,DynaMOSA,false,0.35526315789473684,3,36,0.08333333333333333,50,146,0.3424657534246575,24,40,0.6,13,50,0.26,1720.7249999046326,19,209,189
Reentrance.sol,,130,DynaMOSA,false,0.375,1,4,0.25,6,24,0.25,4,12,0.3333333333333333,2,10,0.2,1721.0210001468658,19,212,189
Baz.sol,,441,DynaMOSA,false,0.9,7,8,0.875,14,16,0.875,2,2,1,0,0,0,1734.9820001125336,19,212,189
ThriftToken.sol,,26,DynaMOSA,false,0.8461538461538461,1,2,0.5,42,58,0.7241379310344828,10,11,0.9090909090909091,40,52,0.7692307692307693,1732.5520000457764,20,225,189
TPA.sol,,994,DynaMOSA,false,0.7590361445783133,5,18,0.2777777777777778,106,150,0.7066666666666667,58,65,0.8923076923076924,44,56,0.7857142857142857,1697.1750001907349,12,138,189
TokenDispatch.sol,,305,DynaMOSA,false,0.21875,0,22,0,20,100,0.2,7,10,0.7,7,34,0.20588235294117646,1765.388000011444,60,665,189
MarsStakingRewards.sol,,912,DynaMOSA,false,0.6229508196721312,4,12,0.3333333333333333,55,115,0.4782608695652174,33,49,0.673469387755102,18,42,0.42857142857142855,1700.8980000019073,15,168,189
ANRXToken.sol,,87,DynaMOSA,false,0.782608695652174,6,12,0.5,30,44,0.6818181818181818,11,11,1,10,16,0.625,1706.875,14,159,189
FrogDAOGovernanceRewards.sol,,83,DynaMOSA,false,0.7307692307692307,5,10,0.5,27,56,0.48214285714285715,13,16,0.8125,5,16,0.3125,1714.5879998207092,17,193,167
Wallet.sol,,811,DynaMOSA,false,1,0,0,0,2,6,0.3333333333333333,2,2,1,2,4,0.5,0,0,10,167
EqFinanceStaking.sol,,407,DynaMOSA,false,0.4,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,7,22,0.3181818181818182,1738.5680000782013,18,208,167
YRX3.sol,,863,DynaMOSA,false,0.6818181818181818,7,18,0.3888888888888889,64,108,0.5925925925925926,34,48,0.7083333333333334,18,34,0.5294117647058824,1702.4610002040863,14,160,167
WOLF.sol,,516,DynaMOSA,false,0.4,5,22,0.22727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,1739.8010001182556,19,210,167
SLTDETHlpReward.sol,,923,DynaMOSA,false,0.7049180327868853,7,14,0.5,66,105,0.6285714285714286,36,47,0.7659574468085106,19,34,0.5588235294117647,1695.069000005722,15,173,167
ZAD.sol,,678,DynaMOSA,false,0.6451612903225806,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,13,22,0.5909090909090909,1723.630000114441,18,207,167
Vat.sol,,508,DynaMOSA,false,0.8378378378378378,4,8,0.5,58,98,0.5918367346938775,27,29,0.9310344827586207,31,62,0.5,1728.1860001087189,20,229,167
PRDZstakingV2.sol,,494,DynaMOSA,false,0.47692307692307695,5,26,0.19230769230769232,53,136,0.3897058823529412,26,39,0.6666666666666666,7,18,0.3888888888888889,1724.3650000095367,15,168,167
Revive.sol,,281,DynaMOSA,true,0.6875,9,22,0.4090909090909091,75,109,0.6880733944954128,33,38,0.868421052631579,26,36,0.7222222222222222,1699.638000011444,19,215,110
ANRXToken.sol,,462,DynaMOSA,true,0.7435897435897436,6,12,0.5,34,44,0.7727272727272727,11,11,1,13,16,0.8125,1704.9679999351501,14,158,110
ThriftToken.sol,,607,DynaMOSA,true,0.7692307692307693,1,2,0.5,42,58,0.7241379310344828,10,11,0.9090909090909091,40,52,0.7692307692307693,1744.255000114441,19,218,110
TPA.sol,,500,DynaMOSA,true,0.7050359712230215,4,18,0.2222222222222222,95,150,0.6333333333333333,53,65,0.8153846153846154,43,56,0.7678571428571429,1706.8250000476837,13,145,110
TokenDispatch.sol,,598,DynaMOSA,true,0.21212121212121213,0,22,0,20,100,0.2,7,10,0.7,7,34,0.20588235294117646,1765.53400015831,58,647,110
CourtFarming_RoomLPStake.sol,,233,DynaMOSA,true,0.6071428571428571,12,32,0.375,73,108,0.6759259259259259,20,20,1,4,4,1,1702.4639999866486,13,153,110
Reentrance.sol,,528,DynaMOSA,true,0.3076923076923077,1,4,0.25,6,24,0.25,4,12,0.3333333333333333,2,10,0.2,1729.8150000572205,19,213,110
Baz.sol,,771,DynaMOSA,true,0.9,7,8,0.875,14,16,0.875,2,2,1,0,0,0,1733.6310000419617,18,201,110
MarsStakingRewards.sol,,285,DynaMOSA,true,0.4854368932038835,2,12,0.16666666666666666,49,115,0.4260869565217391,31,49,0.6326530612244898,17,42,0.40476190476190477,1687.335000038147,15,168,110
Token50X100.sol,,582,DynaMOSA,true,0.30952380952380953,3,36,0.08333333333333333,50,146,0.3424657534246575,24,40,0.6,13,50,0.26,1714.7949998378754,18,205,110
WheatFarm.sol,,749,DynaMOSA,true,0.1650485436893204,5,26,0.19230769230769232,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,1722.8309998512268,31,350,96
LpStaking.sol,,779,DynaMOSA,true,0.32456140350877194,2,24,0.08333333333333333,39,139,0.2805755395683453,22,48,0.4583333333333333,12,42,0.2857142857142857,1702.4300000667572,15,173,96
BirdOracle.sol,,597,DynaMOSA,true,0.6585365853658537,15,28,0.5357142857142857,44,66,0.6666666666666666,9,9,1,0,2,0,1733.2130000591278,21,236,96
REXUNIFINANCE.sol,,401,DynaMOSA,true,0.7692307692307693,1,2,0.5,42,58,0.7241379310344828,10,11,0.9090909090909091,40,52,0.7692307692307693,1722.648999929428,20,229,96
MIMOToken.sol,,203,DynaMOSA,true,0.8333333333333334,1,2,0.5,25,43,0.5813953488372093,10,10,1,10,12,0.8333333333333334,1692.5889999866486,15,173,96
UNIWHALE_ERC20.sol,,685,DynaMOSA,true,0.4090909090909091,0,6,0,17,41,0.4146341463414634,7,8,0.875,2,8,0.25,1709.305999994278,24,274,96
Final.sol,,418,DynaMOSA,true,0.1650485436893204,5,26,0.19230769230769232,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,1699.476000070572,14,159,96
QuickToken.sol,,340,DynaMOSA,true,0.6461538461538462,3,8,0.375,53,76,0.6973684210526315,16,23,0.6956521739130435,24,34,0.7058823529411765,1755.8410000801086,18,205,96
PlasmaswapPair.sol,,37,DynaMOSA,true,0.18333333333333332,0,23,0,20,99,0.20202020202020202,8,14,0.5714285714285714,5,22,0.22727272727272727,1707.5019998550415,20,220,96
Liquidity_v8.sol,,941,DynaMOSA,true,0.30303030303030304,2,18,0.1111111111111111,34,126,0.2698412698412698,18,33,0.5454545454545454,14,48,0.2916666666666667,1704.3029999732971,13,151,96
FreakCoin.sol,,143,DynaMOSA,true,0.8787878787878788,6,10,0.6,57,74,0.7702702702702703,13,13,1,9,10,0.9,1750.3940000534058,15,173,78
CourtFarming_HTStake.sol,,655,DynaMOSA,true,0.6071428571428571,12,32,0.375,73,109,0.6697247706422018,20,20,1,4,4,1,1693.0339999198914,15,175,78
TimeMiner.sol,,257,DynaMOSA,true,0.7906976744186046,4,6,0.6666666666666666,79,90,0.8777777777777778,19,19,1,16,18,0.8888888888888888,1688.4670000076294,18,204,78
Rootkit_finance.sol,,988,DynaMOSA,true,0.9166666666666666,3,4,0.75,16,22,0.7272727272727273,7,8,0.875,0,0,0,1758.2690000534058,17,191,78
Straight_Fire_Finance.sol,,596,DynaMOSA,true,0.8333333333333334,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,1704.7909998893738,17,195,78
GAZ_ERC20.sol,,478,DynaMOSA,true,0.42857142857142855,2,2,1,15,26,0.5769230769230769,7,11,0.6363636363636364,7,22,0.3181818181818182,1709.7820000648499,17,189,78
UFragments.sol,,20,DynaMOSA,true,0.422680412371134,11,28,0.39285714285714285,58,136,0.4264705882352941,20,35,0.5714285714285714,6,34,0.17647058823529413,1741.4290001392365,39,429,78
MetaCoin.sol,,699,DynaMOSA,true,0.7,5,8,0.625,6,9,0.6666666666666666,2,2,1,0,0,0,1701.9059998989105,14,156,78
MoshiachCoinStaking.sol,,496,DynaMOSA,true,0.4027777777777778,4,20,0.2,33,88,0.375,18,30,0.6,10,22,0.45454545454545453,1718.3780000209808,23,259,78
BancorV2_ZapIn_General_V1_1.sol,,695,DynaMOSA,true,0.24242424242424243,1,18,0.05555555555555555,30,118,0.2542372881355932,19,39,0.48717948717948717,8,42,0.19047619047619047,1700.4629998207092,13,149,78
Dipex.sol,,168,DynaMOSA,false,0.4,5,22,0.22727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,1754.3630001544952,18,204,183
BAE.sol,,17,DynaMOSA,false,0.2857142857142857,0,6,0,7,50,0.14,4,8,0.5,9,36,0.25,1670.5820000171661,10,118,183
Controller.sol,,942,DynaMOSA,false,0.7037037037037037,0,8,0,38,70,0.5428571428571428,19,19,1,32,34,0.9411764705882353,1718.2699999809265,16,185,183
GUMARewards.sol,,513,DynaMOSA,false,0.625,4,12,0.3333333333333333,51,91,0.5604395604395604,30,44,0.6818181818181818,14,30,0.4666666666666667,1723.731999874115,17,197,183
Voting.sol,,277,DynaMOSA,false,0.14893617021276595,0,30,0,24,250,0.096,21,111,0.1891891891891892,9,94,0.09574468085106383,1672.4189999103546,12,133,183
BTCParamV2.sol,,195,DynaMOSA,false,0.17857142857142858,0,12,0,16,56,0.2857142857142857,5,16,0.3125,6,14,0.42857142857142855,1738.9249999523163,23,262,183
YieldFarmLP2.sol,,862,DynaMOSA,false,0.38235294117647056,1,20,0.05,19,54,0.35185185185185186,12,14,0.8571428571428571,0,8,0,1700.585000038147,17,190,183
CryptoGhost.sol,,444,DynaMOSA,false,0.9,35,40,0.875,62,77,0.8051948051948052,10,10,1,5,12,0.4166666666666667,1487.101000070572,3,34,183
INS.sol,,955,DynaMOSA,false,1,1,2,0.5,27,37,0.7297297297297297,8,8,1,10,14,0.7142857142857143,0,0,10,183
CryptoSecureBankToken.sol,,805,DynaMOSA,false,0.7966101694915254,12,26,0.46153846153846156,75,104,0.7211538461538461,32,33,0.9696969696969697,21,26,0.8076923076923077,1683.425999879837,13,146,183
Cryptoz.sol,,496,DynaMOSA,false,0.46153846153846156,2,18,0.1111111111111111,44,155,0.2838709677419355,22,34,0.6470588235294118,27,74,0.36486486486486486,1640.6840000152588,8,88,219
GFC.sol,,8,DynaMOSA,false,1,1,2,0.5,28,37,0.7567567567567568,8,8,1,12,14,0.8571428571428571,97.09299993515015,1,21,219
MARVELCOIN.sol,,352,DynaMOSA,false,1,1,2,0.5,28,37,0.7567567567567568,8,8,1,12,14,0.8571428571428571,0,0,10,219
PACT.sol,,991,DynaMOSA,false,0.85,0,0,0,23,72,0.3194444444444444,17,20,0.85,7,32,0.21875,1734.1979999542236,19,213,219
Weedburn.sol,,152,DynaMOSA,false,0.7777777777777778,2,10,0.2,61,88,0.6931818181818182,24,26,0.9230769230769231,30,40,0.75,1708.5190000534058,15,171,219
BACMARSLPTOKENPool.sol,,169,DynaMOSA,false,0.6041666666666666,4,12,0.3333333333333333,49,94,0.5212765957446809,24,36,0.6666666666666666,16,30,0.5333333333333333,1721.9160001277924,17,189,219
NAL.sol,,203,DynaMOSA,false,0.7349397590361446,5,18,0.2777777777777778,104,150,0.6933333333333334,56,65,0.8615384615384616,44,56,0.7857142857142857,1686.1360001564026,12,132,219
AavePoolReward.sol,,706,DynaMOSA,false,0.7272727272727273,5,10,0.5,27,44,0.6136363636363636,11,12,0.9166666666666666,6,6,1,1720.2190001010895,15,171,219
LUP.sol,,57,DynaMOSA,false,0.5666666666666667,2,12,0.16666666666666666,30,49,0.6122448979591837,15,18,0.8333333333333334,7,10,0.7,1703.7219998836517,12,132,219
RIT.sol,,726,DynaMOSA,false,0.6451612903225806,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,13,22,0.5909090909090909,1721.7139999866486,18,206,213
POWToken.sol,,792,DynaMOSA,false,0.39325842696629215,6,26,0.23076923076923078,46,209,0.22009569377990432,26,63,0.4126984126984127,17,86,0.19767441860465115,1695.9210000038147,14,164,213
DMONDETHRewards.sol,,136,DynaMOSA,false,0.7213114754098361,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,19,34,0.5588235294117647,1720.5,16,182,213
MisesLegacyPool.sol,,995,DynaMOSA,false,0.6666666666666666,3,10,0.3,20,44,0.45454545454545453,10,11,0.9090909090909091,6,6,1,1724.9769999980927,19,215,213
MetaCoin2.sol,,898,DynaMOSA,false,0.8333333333333334,1,2,0.5,8,8,1,4,4,1,0,0,0,1710.718999862671,14,164,213
JGNRewards.sol,,687,DynaMOSA,false,0.7727272727272727,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,1727.4140000343323,15,174,213
Core_Fi_V3.sol,,528,DynaMOSA,false,0.8333333333333334,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,1733.6909999847412,14,159,213
DSP.sol,,241,DynaMOSA,false,0.6951219512195121,5,18,0.2777777777777778,99,154,0.6428571428571429,52,64,0.8125,43,60,0.7166666666666667,1716.1039998531342,11,129,213
