SUBJECT,CONFIGURATION,SEED,ALGORITHM,PROBE_ENABLED,COVERAGE,COVERED_BRANCHES,TOTAL_BRANCHES,BRANCH_COVERAGE,COVERED_LINES,TOTAL_LINES,LINE_COVERAGE,COVERED_FUNCTIONS,TOTAL_FUNCTIONS,FUNCTION_COVERAGE,COVERED_PROBES,TOTAL_PROBES,PROBE_COVERAGE,SEARCH_TIME,ITERATIONS,ID
Final.sol,,652,Random,false,0.19047619047619047,5,26,0.19230769230769232,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,903.7200000286102,137,23
LpStaking.sol,,470,Random,false,0.29850746268656714,2,24,0.08333333333333333,38,139,0.2733812949640288,21,48,0.4375,12,42,0.2857142857142857,900.2519998550415,146,23
QuickToken.sol,,381,Random,false,0.6129032258064516,3,8,0.375,53,76,0.6973684210526315,16,23,0.6956521739130435,24,34,0.7058823529411765,901.8719999790192,194,23
PlasmaswapPair.sol,,740,Random,false,0.21621621621621623,0,23,0,20,99,0.20202020202020202,8,14,0.5714285714285714,5,22,0.22727272727272727,902.0279998779297,160,23
MIMOToken.sol,,575,Random,false,0.9166666666666666,1,2,0.5,25,43,0.5813953488372093,10,10,1,10,12,0.8333333333333334,903.9590001106262,164,23
Liquidity_v8.sol,,577,Random,false,0.3877551020408163,2,18,0.1111111111111111,34,126,0.2698412698412698,18,33,0.5454545454545454,14,48,0.2916666666666667,905.7339999675751,142,23
UNIWHALE_ERC20.sol,,648,Random,false,0.5,0,6,0,11,41,0.2682926829268293,6,8,0.75,2,8,0.25,901.074000120163,214,23
BirdOracle.sol,,857,Random,false,0.6153846153846154,15,28,0.5357142857142857,44,66,0.6666666666666666,9,9,1,0,2,0,904.797000169754,243,23
WheatFarm.sol,,650,Random,false,0.19047619047619047,5,26,0.19230769230769232,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,900.3239998817444,252,23
QuickToken.sol,,664,DynaMOSA,true,0.4,2,8,0.25,34,76,0.4473684210526316,12,23,0.5217391304347826,12,34,0.35294117647058826,883.0569999217987,18,54
MIMOToken.sol,,488,DynaMOSA,true,0.8333333333333334,1,2,0.5,25,43,0.5813953488372093,10,10,1,10,12,0.8333333333333334,848.2139999866486,13,54
Final.sol,,384,DynaMOSA,true,0.1650485436893204,5,26,0.19230769230769232,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,864.9000000953674,11,54
REXUNIFINANCE.sol,,56,DynaMOSA,true,0.7692307692307693,1,2,0.5,42,58,0.7241379310344828,10,11,0.9090909090909091,40,52,0.7692307692307693,870.4140000343323,17,54
BirdOracle.sol,,436,DynaMOSA,true,0.5853658536585366,14,28,0.5,43,66,0.6515151515151515,9,9,1,0,2,0,879.9430000782013,23,54
Liquidity_v8.sol,,350,DynaMOSA,true,0.32989690721649484,2,18,0.1111111111111111,34,126,0.2698412698412698,18,33,0.5454545454545454,14,48,0.2916666666666667,841.3830001354218,12,54
WheatFarm.sol,,41,DynaMOSA,true,0.17475728155339806,6,26,0.23076923076923078,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,875.5650000572205,25,54
PlasmaswapPair.sol,,526,DynaMOSA,true,0.1864406779661017,0,23,0,20,99,0.20202020202020202,8,14,0.5714285714285714,5,22,0.22727272727272727,845.7760000228882,14,54
UNIWHALE_ERC20.sol,,251,DynaMOSA,true,0.4090909090909091,0,6,0,17,41,0.4146341463414634,7,8,0.875,2,8,0.25,864.4470000267029,22,54
LpStaking.sol,,28,DynaMOSA,true,0.29357798165137616,2,24,0.08333333333333333,38,139,0.2733812949640288,21,48,0.4375,12,42,0.2857142857142857,900.3289999961853,13,54
CryptoSecureBankToken.sol,,859,DynaMOSA,true,0.654320987654321,12,26,0.46153846153846156,75,104,0.7211538461538461,32,33,0.9696969696969697,21,26,0.8076923076923077,885.1410000324249,11,126
INS.sol,,149,DynaMOSA,true,0.7916666666666666,1,2,0.5,28,37,0.7567567567567568,8,8,1,12,14,0.8571428571428571,862.6660001277924,20,126
Controller.sol,,228,DynaMOSA,true,0.5573770491803278,0,8,0,38,70,0.5428571428571428,19,19,1,32,34,0.9411764705882353,860.5869998931885,15,126
CryptoGhost.sol,,70,DynaMOSA,true,0.3225806451612903,30,40,0.75,57,77,0.7402597402597403,10,10,1,5,12,0.4166666666666667,655.7760000228882,2,126
BTCParamV2.sol,,599,DynaMOSA,true,0.25,0,12,0,16,56,0.2857142857142857,5,16,0.3125,6,14,0.42857142857142855,909.7330000400543,22,126
BAE.sol,,544,DynaMOSA,true,0.22,0,6,0,7,50,0.14,4,8,0.5,9,36,0.25,897.4710001945496,8,126
Voting.sol,,994,DynaMOSA,true,0.13452914798206278,0,30,0,30,250,0.12,24,111,0.21621621621621623,11,94,0.11702127659574468,871.9900000095367,8,126
Dipex.sol,,451,DynaMOSA,true,0.40476190476190477,5,22,0.22727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,883.9769999980927,16,126
GUMARewards.sol,,659,DynaMOSA,true,0.4939759036144578,4,12,0.3333333333333333,51,91,0.5604395604395604,30,44,0.6818181818181818,14,30,0.4666666666666667,866.0230000019073,14,126
YieldFarmLP2.sol,,542,DynaMOSA,true,0.30952380952380953,1,20,0.05,19,54,0.35185185185185186,12,14,0.8571428571428571,0,8,0,840.1860001087189,13,126
PlasmaswapPair.sol,,218,DynaMOSA,false,0.21621621621621623,0,23,0,20,99,0.20202020202020202,8,14,0.5714285714285714,5,22,0.22727272727272727,851.9769999980927,14,82
UNIWHALE_ERC20.sol,,583,DynaMOSA,false,0.5,0,6,0,17,41,0.4146341463414634,7,8,0.875,2,8,0.25,854.7820000648499,22,82
BirdOracle.sol,,97,DynaMOSA,false,0.6153846153846154,15,28,0.5357142857142857,44,66,0.6666666666666666,9,9,1,0,2,0,894.8770000934601,22,82
MIMOToken.sol,,428,DynaMOSA,false,0.9166666666666666,1,2,0.5,25,43,0.5813953488372093,10,10,1,10,12,0.8333333333333334,907.4639999866486,15,82
REXUNIFINANCE.sol,,893,DynaMOSA,false,0.8461538461538461,1,2,0.5,39,58,0.6724137931034483,10,11,0.9090909090909091,34,52,0.6538461538461539,862.3069999217987,15,82
WheatFarm.sol,,795,DynaMOSA,false,0.2222222222222222,7,26,0.2692307692307692,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,862.4960000514984,24,82
Liquidity_v8.sol,,528,DynaMOSA,false,0.3877551020408163,2,18,0.1111111111111111,34,126,0.2698412698412698,18,33,0.5454545454545454,14,48,0.2916666666666667,847.8179998397827,12,82
LpStaking.sol,,30,DynaMOSA,false,0.29850746268656714,2,24,0.08333333333333333,38,139,0.2733812949640288,21,48,0.4375,12,42,0.2857142857142857,891.2530000209808,13,82
QuickToken.sol,,526,DynaMOSA,false,0.6129032258064516,3,8,0.375,51,76,0.6710526315789473,16,23,0.6956521739130435,23,34,0.6764705882352942,861.7189998626709,17,82
Final.sol,,312,DynaMOSA,false,0.19047619047619047,5,26,0.19230769230769232,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,835.7489998340607,11,82
Dipex.sol,,293,DynaMOSA,true,0.42857142857142855,6,22,0.2727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,914.7060000896454,16,66
Voting.sol,,593,DynaMOSA,true,0.10762331838565023,0,30,0,24,250,0.096,21,111,0.1891891891891892,7,94,0.07446808510638298,800.5590000152588,8,66
Controller.sol,,906,DynaMOSA,true,0.5573770491803278,0,8,0,38,70,0.5428571428571428,19,19,1,32,34,0.9411764705882353,909.125,16,66
YieldFarmLP2.sol,,423,DynaMOSA,true,0.30952380952380953,1,20,0.05,19,54,0.35185185185185186,12,14,0.8571428571428571,0,8,0,842.8380000591278,14,66
INS.sol,,523,DynaMOSA,true,0.875,1,2,0.5,33,37,0.8918918918918919,8,8,1,13,14,0.9285714285714286,855.930999994278,23,66
BAE.sol,,423,DynaMOSA,true,0.28,0,6,0,9,50,0.18,5,8,0.625,12,36,0.3333333333333333,878.4349999427795,8,66
CryptoSecureBankToken.sol,,869,DynaMOSA,true,0.6296296296296297,12,26,0.46153846153846156,74,104,0.7115384615384616,31,33,0.9393939393939394,20,26,0.7692307692307693,872.1879999637604,11,66
CryptoGhost.sol,,518,DynaMOSA,true,0.3064516129032258,30,40,0.75,56,77,0.7272727272727273,9,10,0.9,5,12,0.4166666666666667,700.739000082016,3,66
BTCParamV2.sol,,270,DynaMOSA,true,0.25,0,12,0,16,56,0.2857142857142857,5,16,0.3125,6,14,0.42857142857142855,899.6219999790192,21,66
GUMARewards.sol,,704,DynaMOSA,true,0.4939759036144578,4,12,0.3333333333333333,51,91,0.5604395604395604,30,44,0.6818181818181818,14,30,0.4666666666666667,890.3810000419617,15,66
Vat.sol,,29,Random,false,0.7142857142857143,4,8,0.5,59,98,0.6020408163265306,27,29,0.9310344827586207,32,62,0.5161290322580645,905.2109999656677,200,11
PRDZstakingV2.sol,,117,Random,false,0.46875,5,26,0.19230769230769232,53,136,0.3897058823529412,26,39,0.6666666666666666,7,18,0.3888888888888889,903.0360000133514,147,11
SLTDETHlpReward.sol,,778,Random,false,0.7017543859649122,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,19,34,0.5588235294117647,902.0139999389648,153,11
Wallet.sol,,886,Random,false,1,0,0,0,2,6,0.3333333333333333,2,2,1,2,4,0.5,901.0499999523163,271,11
ZAD.sol,,187,Random,false,0.6451612903225806,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,13,22,0.5909090909090909,901.9470000267029,258,11
EqFinanceStaking.sol,,310,Random,false,0.3877551020408163,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,7,22,0.3181818181818182,900.5629999637604,199,11
FrogDAOGovernanceRewards.sol,,171,Random,false,0.7391304347826086,5,10,0.5,29,56,0.5178571428571429,13,16,0.8125,7,16,0.4375,905.691999912262,171,11
WOLF.sol,,827,Random,false,0.4,5,22,0.22727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,903.5769999027252,193,11
YRX3.sol,,99,Random,false,0.6721311475409836,7,18,0.3888888888888889,65,108,0.6018518518518519,35,48,0.7291666666666666,18,34,0.5294117647058824,904.4509999752045,144,11
BACMARSLPTOKENPool.sol,,762,DynaMOSA,false,0.6222222222222222,6,12,0.5,52,94,0.5531914893617021,25,36,0.6944444444444444,17,30,0.5666666666666667,849.2770001888275,13,88
LUP.sol,,938,DynaMOSA,false,0.6206896551724138,2,12,0.16666666666666666,28,49,0.5714285714285714,15,18,0.8333333333333334,6,10,0.6,921.4980001449585,11,88
Cryptoz.sol,,455,DynaMOSA,false,0.4117647058823529,2,18,0.1111111111111111,43,155,0.27741935483870966,18,34,0.5294117647058824,25,74,0.33783783783783783,849.9119999408722,5,88
PACT.sol,,224,DynaMOSA,false,0.85,0,0,0,23,72,0.3194444444444444,17,20,0.85,7,32,0.21875,882.8959999084473,14,88
AavePoolReward.sol,,51,DynaMOSA,false,0.7142857142857143,5,10,0.5,27,44,0.6136363636363636,11,12,0.9166666666666666,6,6,1,931.4479999542236,15,88
NAL.sol,,271,DynaMOSA,false,0.6666666666666666,5,18,0.2777777777777778,97,150,0.6466666666666666,52,65,0.8,38,56,0.6785714285714286,839.9960000514984,9,88
Weedburn.sol,,280,DynaMOSA,false,0.6666666666666666,2,10,0.2,60,88,0.6818181818181818,24,26,0.9230769230769231,28,40,0.7,901.539999961853,14,88
BTCParamV2.sol,,163,DynaMOSA,true,0.25,0,12,0,16,56,0.2857142857142857,5,16,0.3125,6,14,0.42857142857142855,903.4079999923706,21,6
Dipex.sol,,933,DynaMOSA,true,0.40476190476190477,5,22,0.22727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,900.4609999656677,16,6
CryptoGhost.sol,,689,DynaMOSA,true,0.3709677419354839,35,40,0.875,62,77,0.8051948051948052,10,10,1,5,12,0.4166666666666667,905.0409998893738,3,6
BAE.sol,,887,DynaMOSA,true,0.28,0,6,0,9,50,0.18,5,8,0.625,12,36,0.3333333333333333,892.7419998645782,8,6
CryptoSecureBankToken.sol,,838,DynaMOSA,true,0.6296296296296297,12,26,0.46153846153846156,74,104,0.7115384615384616,31,33,0.9393939393939394,20,26,0.7692307692307693,838.6009998321533,11,6
GUMARewards.sol,,267,DynaMOSA,true,0.5060240963855421,4,12,0.3333333333333333,51,91,0.5604395604395604,30,44,0.6818181818181818,14,30,0.4666666666666667,854.3489999771118,14,6
Voting.sol,,781,DynaMOSA,true,0.11210762331838565,0,30,0,25,250,0.1,22,111,0.1981981981981982,7,94,0.07446808510638298,849.835000038147,8,6
YieldFarmLP2.sol,,528,DynaMOSA,true,0.30952380952380953,1,20,0.05,19,54,0.35185185185185186,12,14,0.8571428571428571,0,8,0,868.6779999732971,14,6
INS.sol,,750,DynaMOSA,true,0.7916666666666666,1,2,0.5,28,37,0.7567567567567568,8,8,1,12,14,0.8571428571428571,871.8329999446869,19,6
Controller.sol,,88,DynaMOSA,true,0.5573770491803278,0,8,0,38,70,0.5428571428571428,19,19,1,32,34,0.9411764705882353,876.1449999809265,15,6
QuickToken.sol,,547,DynaMOSA,true,0.6307692307692307,3,8,0.375,53,76,0.6973684210526315,16,23,0.6956521739130435,24,34,0.7058823529411765,869.8029999732971,17,114
LpStaking.sol,,322,DynaMOSA,true,0.1926605504587156,1,24,0.041666666666666664,28,139,0.2014388489208633,16,48,0.3333333333333333,8,42,0.19047619047619047,840.9560000896454,12,114
REXUNIFINANCE.sol,,214,DynaMOSA,true,0.8769230769230769,1,2,0.5,50,58,0.8620689655172413,10,11,0.9090909090909091,47,52,0.9038461538461539,886.8180000782013,19,114
BirdOracle.sol,,417,DynaMOSA,true,0.5853658536585366,14,28,0.5,43,66,0.6515151515151515,9,9,1,0,2,0,911.6749999523163,21,114
Final.sol,,380,DynaMOSA,true,0.1650485436893204,5,26,0.19230769230769232,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,835.2669999599457,11,114
MIMOToken.sol,,933,DynaMOSA,true,0.8333333333333334,1,2,0.5,25,43,0.5813953488372093,10,10,1,10,12,0.8333333333333334,893.066999912262,14,114
UNIWHALE_ERC20.sol,,467,DynaMOSA,true,0.4090909090909091,0,6,0,17,41,0.4146341463414634,7,8,0.875,2,8,0.25,874.5329999923706,23,114
WheatFarm.sol,,654,DynaMOSA,true,0.18446601941747573,7,26,0.2692307692307692,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,858.7699999809265,25,114
PlasmaswapPair.sol,,260,DynaMOSA,true,0.1864406779661017,0,23,0,20,99,0.20202020202020202,8,14,0.5714285714285714,5,22,0.22727272727272727,886.6550002098083,14,114
Liquidity_v8.sol,,576,DynaMOSA,true,0.32989690721649484,2,18,0.1111111111111111,34,126,0.2698412698412698,18,33,0.5454545454545454,14,48,0.2916666666666667,860.6059999465942,12,114
LUP.sol,,794,DynaMOSA,true,0.6153846153846154,2,12,0.16666666666666666,28,49,0.5714285714285714,15,18,0.8333333333333334,6,10,0.6,853.0900001525879,10,30
Weedburn.sol,,339,DynaMOSA,true,0.5921052631578947,2,10,0.2,61,88,0.6931818181818182,24,26,0.9230769230769231,30,40,0.75,876.8050000667572,29,30
BACMARSLPTOKENPool.sol,,569,DynaMOSA,true,0.5333333333333333,6,12,0.5,52,94,0.5531914893617021,25,36,0.6944444444444444,17,30,0.5666666666666667,907.0620000362396,14,30
AavePoolReward.sol,,692,DynaMOSA,true,0.7037037037037037,5,10,0.5,27,44,0.6136363636363636,11,12,0.9166666666666666,6,6,1,931.2179999351501,15,30
NAL.sol,,529,DynaMOSA,true,0.6791044776119403,5,18,0.2777777777777778,103,150,0.6866666666666666,54,65,0.8307692307692308,43,56,0.7678571428571429,898.6999998092651,10,30
MARVELCOIN.sol,,93,DynaMOSA,true,0.7916666666666666,1,2,0.5,28,37,0.7567567567567568,8,8,1,12,14,0.8571428571428571,907.3669998645782,18,30
PACT.sol,,92,DynaMOSA,true,0.5384615384615384,0,0,0,30,72,0.4166666666666667,18,20,0.9,10,32,0.3125,854.1189999580383,15,30
GFC.sol,,466,DynaMOSA,true,0.75,1,2,0.5,27,37,0.7297297297297297,8,8,1,10,14,0.7142857142857143,886.470999956131,15,30
Cryptoz.sol,,528,DynaMOSA,true,0.288,2,18,0.1111111111111111,39,155,0.25161290322580643,19,34,0.5588235294117647,18,74,0.24324324324324326,793.2460000514984,5,30
EdenCoin.sol,,561,Random,false,0.9,1,2,0.5,25,33,0.7575757575757576,8,8,1,9,14,0.6428571428571429,900.4210000038147,200,47
FrogDAO.sol,,220,Random,false,1,0,0,0,21,25,0.84,10,10,1,4,4,1,904.0840001106262,173,47
NasiLiquidityPoolFactory.sol,,436,Random,false,0.17218543046357615,5,50,0.1,50,320,0.15625,21,106,0.19811320754716982,16,88,0.18181818181818182,902.2439999580383,61,47
SSTRewards.sol,,495,Random,false,0.75,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,903.4879999160767,176,47
Dynamic.sol,,759,Random,false,0.75,1,2,0.5,3,4,0.75,2,2,1,0,0,0,904.2379999160767,215,47
Cover_ZapIn_General_V1.sol,,369,Random,false,0.34545454545454546,2,16,0.125,39,129,0.3023255813953488,22,42,0.5238095238095238,13,44,0.29545454545454547,900.7799999713898,104,47
AntiBaseProtocol.sol,,559,Random,false,0.7708333333333334,3,8,0.375,85,98,0.8673469387755102,39,42,0.9285714285714286,24,26,0.9230769230769231,902.4849998950958,171,47
HTDD_contract.sol,,823,Random,false,1,0,0,0,20,26,0.7692307692307693,5,5,1,13,16,0.8125,904.4630000591278,198,47
PACT.sol,,282,DynaMOSA,false,0.85,0,0,0,23,72,0.3194444444444444,17,20,0.85,7,32,0.21875,884.5159997940063,14,148
NAL.sol,,274,DynaMOSA,false,0.6666666666666666,4,18,0.2222222222222222,100,150,0.6666666666666666,53,65,0.8153846153846154,42,56,0.75,904.1879999637604,9,148
BACMARSLPTOKENPool.sol,,598,DynaMOSA,false,0.4444444444444444,4,12,0.3333333333333333,41,94,0.43617021276595747,20,36,0.5555555555555556,13,30,0.43333333333333335,911.5310001373291,14,148
LUP.sol,,942,DynaMOSA,false,0.6206896551724138,2,12,0.16666666666666666,28,49,0.5714285714285714,15,18,0.8333333333333334,6,10,0.6,870.3869998455048,11,148
Cryptoz.sol,,547,DynaMOSA,false,0.45098039215686275,2,18,0.1111111111111111,42,155,0.2709677419354839,22,34,0.6470588235294118,18,74,0.24324324324324326,802.0970001220703,5,148
Weedburn.sol,,110,DynaMOSA,false,0.6666666666666666,2,10,0.2,60,88,0.6818181818181818,24,26,0.9230769230769231,28,40,0.7,911.614000082016,14,148
AavePoolReward.sol,,452,DynaMOSA,false,0.7142857142857143,5,10,0.5,27,44,0.6136363636363636,11,12,0.9166666666666666,6,6,1,855.1259999275208,13,148
Liquidity_v8.sol,,969,DynaMOSA,false,0.3877551020408163,2,18,0.1111111111111111,34,126,0.2698412698412698,18,33,0.5454545454545454,14,48,0.2916666666666667,871.085000038147,13,142
BirdOracle.sol,,611,DynaMOSA,false,0.6153846153846154,15,28,0.5357142857142857,44,66,0.6666666666666666,9,9,1,0,2,0,871.7510001659393,21,142
REXUNIFINANCE.sol,,1,DynaMOSA,false,0.8461538461538461,1,2,0.5,42,58,0.7241379310344828,10,11,0.9090909090909091,40,52,0.7692307692307693,866.1150000095367,18,142
MIMOToken.sol,,617,DynaMOSA,false,0.9166666666666666,1,2,0.5,25,43,0.5813953488372093,10,10,1,10,12,0.8333333333333334,887.2419998645782,14,142
WheatFarm.sol,,171,DynaMOSA,false,0.20634920634920634,6,26,0.23076923076923078,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,866.7309999465942,25,142
PlasmaswapPair.sol,,734,DynaMOSA,false,0.21621621621621623,0,23,0,20,99,0.20202020202020202,8,14,0.5714285714285714,5,22,0.22727272727272727,868.3799998760223,14,142
UNIWHALE_ERC20.sol,,702,DynaMOSA,false,0.5,0,6,0,17,41,0.4146341463414634,7,8,0.875,2,8,0.25,871.8899998664856,24,142
QuickToken.sol,,850,DynaMOSA,false,0.6129032258064516,4,8,0.5,48,76,0.631578947368421,16,23,0.6956521739130435,22,34,0.6470588235294118,862.7620000839233,17,142
Final.sol,,210,DynaMOSA,false,0.19047619047619047,5,26,0.19230769230769232,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,847.1399998664856,11,142
LpStaking.sol,,718,DynaMOSA,false,0.29850746268656714,2,24,0.08333333333333333,39,139,0.2805755395683453,22,48,0.4583333333333333,12,42,0.2857142857142857,897.6070001125336,13,142
Token50X100.sol,,690,DynaMOSA,true,0.304,3,36,0.08333333333333333,50,146,0.3424657534246575,24,40,0.6,13,50,0.26,857.305999994278,16,135
ANRXToken.sol,,58,DynaMOSA,true,0.5641025641025641,6,12,0.5,34,44,0.7727272727272727,11,11,1,13,16,0.8125,860.0539999008179,13,135
Revive.sol,,73,DynaMOSA,true,0.631578947368421,9,22,0.4090909090909091,75,109,0.6880733944954128,33,38,0.868421052631579,26,36,0.7222222222222222,847.9889998435974,13,135
TPA.sol,,778,DynaMOSA,true,0.6940298507462687,5,18,0.2777777777777778,100,150,0.6666666666666666,53,65,0.8153846153846154,42,56,0.75,904.4189999103546,10,135
Reentrance.sol,,771,DynaMOSA,true,0.3076923076923077,1,4,0.25,6,24,0.25,4,12,0.3333333333333333,2,10,0.2,866.2149999141693,18,135
TokenDispatch.sol,,789,DynaMOSA,true,0.22727272727272727,0,22,0,19,100,0.19,6,10,0.6,6,34,0.17647058823529413,900.8999998569489,49,135
Baz.sol,,541,DynaMOSA,true,0.6,6,8,0.75,12,16,0.75,2,2,1,0,0,0,890.3289999961853,19,135
CourtFarming_RoomLPStake.sol,,640,DynaMOSA,true,0.625,13,32,0.40625,73,108,0.6759259259259259,20,20,1,4,4,1,884.529000043869,13,135
ThriftToken.sol,,121,DynaMOSA,true,0.7692307692307693,1,2,0.5,42,58,0.7241379310344828,10,11,0.9090909090909091,40,52,0.7692307692307693,868.779000043869,19,135
MarsStakingRewards.sol,,203,DynaMOSA,true,0.46464646464646464,4,12,0.3333333333333333,55,115,0.4782608695652174,33,49,0.673469387755102,18,42,0.42857142857142855,841.2980000972748,12,135
CourtFarming_RoomLPStake.sol,,564,DynaMOSA,true,0.6071428571428571,12,32,0.375,73,108,0.6759259259259259,20,20,1,4,4,1,843.8970000743866,12,75
TPA.sol,,48,DynaMOSA,true,0.6940298507462687,5,18,0.2777777777777778,103,150,0.6866666666666666,54,65,0.8307692307692308,42,56,0.75,827.0360000133514,9,75
Reentrance.sol,,377,DynaMOSA,true,0.46153846153846156,2,4,0.5,12,24,0.5,6,12,0.5,4,10,0.4,911.1749999523163,18,75
MarsStakingRewards.sol,,964,DynaMOSA,true,0.4444444444444444,2,12,0.16666666666666666,49,115,0.4260869565217391,31,49,0.6326530612244898,17,42,0.40476190476190477,863.8099999427795,12,75
Token50X100.sol,,645,DynaMOSA,true,0.304,3,36,0.08333333333333333,50,146,0.3424657534246575,24,40,0.6,13,50,0.26,844.3870000839233,16,75
Baz.sol,,153,DynaMOSA,true,0.6,6,8,0.75,12,16,0.75,2,2,1,0,0,0,896.9389998912811,19,75
ThriftToken.sol,,12,DynaMOSA,true,0.7692307692307693,1,2,0.5,42,58,0.7241379310344828,10,11,0.9090909090909091,40,52,0.7692307692307693,882.539999961853,19,75
Revive.sol,,203,DynaMOSA,true,0.631578947368421,9,22,0.4090909090909091,75,109,0.6880733944954128,33,38,0.868421052631579,26,36,0.7222222222222222,852.0789999961853,13,75
ANRXToken.sol,,379,DynaMOSA,true,0.5641025641025641,6,12,0.5,34,44,0.7727272727272727,11,11,1,13,16,0.8125,916.8269999027252,14,75
TokenDispatch.sol,,361,DynaMOSA,true,0.22727272727272727,0,22,0,20,100,0.2,7,10,0.7,7,34,0.20588235294117646,886.1769998073578,48,75
OnXFinance.sol,,622,DynaMOSA,false,0.19047619047619047,5,26,0.19230769230769232,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,874.1510000228882,12,91
FairStockEquity.sol,,764,DynaMOSA,false,0.71875,1,6,0.16666666666666666,53,120,0.44166666666666665,24,28,0.8571428571428571,21,48,0.4375,909.8289999961853,10,91
KPLAY.sol,,233,DynaMOSA,false,0.6666666666666666,2,12,0.16666666666666666,83,124,0.6693548387096774,40,46,0.8695652173913043,37,50,0.74,916.4230000972748,15,91
TetherToken.sol,,892,DynaMOSA,false,0.5217391304347826,6,12,0.5,37,51,0.7254901960784313,11,11,1,24,30,0.8,909.1840000152588,14,91
GardenContractV2.sol,,449,DynaMOSA,false,0.2978723404255319,6,62,0.0967741935483871,42,197,0.2131979695431472,22,32,0.6875,0,22,0,846.1570000648499,10,91
XenoFelix.sol,,401,DynaMOSA,false,0.6621621621621622,4,18,0.2222222222222222,96,151,0.6357615894039735,50,63,0.7936507936507936,41,60,0.6833333333333333,891.8230001926422,11,91
Fomp.sol,,136,DynaMOSA,false,0.6511627906976745,8,24,0.3333333333333333,59,92,0.6413043478260869,19,19,1,14,20,0.7,869.798999786377,19,91
Rexona.sol,,111,DynaMOSA,false,0.4,5,22,0.22727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,855.0119998455048,12,91
EdenCoin.sol,,273,Random,false,0.9,1,2,0.5,25,33,0.7575757575757576,8,8,1,9,14,0.6428571428571429,902.8019998073578,196,107
Dynamic.sol,,437,Random,false,0.75,1,2,0.5,3,4,0.75,2,2,1,0,0,0,901.2009999752045,224,107
AntiBaseProtocol.sol,,833,Random,false,0.7708333333333334,3,8,0.375,83,98,0.8469387755102041,39,42,0.9285714285714286,24,26,0.9230769230769231,907.7620000839233,164,107
HTDD_contract.sol,,426,Random,false,1,0,0,0,19,26,0.7307692307692307,5,5,1,11,16,0.6875,901.324000120163,197,107
Cover_ZapIn_General_V1.sol,,980,Random,false,0.34545454545454546,2,16,0.125,39,129,0.3023255813953488,22,42,0.5238095238095238,13,44,0.29545454545454547,901.6920001506805,103,107
NasiLiquidityPoolFactory.sol,,893,Random,false,0.07947019867549669,0,50,0,32,320,0.1,13,106,0.12264150943396226,11,88,0.125,903.1019999980927,61,107
FrogDAO.sol,,234,Random,false,1,0,0,0,22,25,0.88,10,10,1,4,4,1,902.6970000267029,172,107
SSTRewards.sol,,611,Random,false,0.75,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,901.2890000343323,184,107
SLTDETHlpReward.sol,,291,DynaMOSA,false,0.7017543859649122,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,19,34,0.5588235294117647,882.6449999809265,13,100
EqFinanceStaking.sol,,422,DynaMOSA,false,0.3877551020408163,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,7,22,0.3181818181818182,904.3349997997284,18,100
WOLF.sol,,466,DynaMOSA,false,0.4,5,22,0.22727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,906.2179999351501,17,100
Vat.sol,,839,DynaMOSA,false,0.7142857142857143,4,8,0.5,61,98,0.6224489795918368,27,29,0.9310344827586207,34,62,0.5483870967741935,872.4289999008179,18,100
YRX3.sol,,567,DynaMOSA,false,0.6721311475409836,7,18,0.3888888888888889,65,108,0.6018518518518519,35,48,0.7291666666666666,18,34,0.5294117647058824,858.8309998512268,11,100
PRDZstakingV2.sol,,266,DynaMOSA,false,0.46875,5,26,0.19230769230769232,53,136,0.3897058823529412,26,39,0.6666666666666666,7,18,0.3888888888888889,906.2260000705719,14,100
ZAD.sol,,980,DynaMOSA,false,0.6451612903225806,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,13,22,0.5909090909090909,885.2839999198914,17,100
